GOD,1
GODDAMN,-3
GODS,1
GODSEND,4
GOED,2
GOEDE,2
GOEDEMORGEN,3
GOEIE,2
GOEIEMORGEN,2
GOES,1
GOIN,1
GOING,1
GOL,1
GOLD,2
GOLDEN,1
GOLF,1
GOMAWO,4
GOMEZ,1
GON,1
GONA,1
GONE,0
GONNA,1
GOO,1
GOOD,3
GOODBYE,0
GOODLUCK,3
GOODMORNING,3
GOODNESS,3
GOODNIGHT,3
GOODNITE,2
GOOGLE,1
GOOO,1
GOOOD,3
GORDA,0
GORENG,1
GORGEOUS,2
GOSH,0
GOSSIP,1
GOSTEI,2
GOSTO,1
GOT,1
GOTTA,1
GOTTEN,0
GOWES,1
GPP,1
GR8,2
GRAAG,1
GRAB,2
GRACE,1
GRACIAS,3
GRACIOUS,3
GRAD,1
GRADE,2
GRADUATE,1
GRADUATION,1
GRAN,2
GRANDE,1
GRANDMA,1
GRANDPA,0
GRANDPARENTS,1
GRANNY,1
GRANTED,1
GRANTING,1
GRANTS,1
GRAS,1
GRASS,1
GRATEFUL,3
GRATIFICATION,2
GRATIS,1
GRAVE,-2
GRAX,2
GRAY,-1
GRAZIE,4
GREAT,3
GREATER,3
GREATEST,3
GREED,-3
GREEDY,-2
GREEK,1
GREEN,1
GREEN WASH,-3
GREEN WASHING,-3
GREENWASH,-3
GREENWASHER,-3
GREENWASHERS,-3
GREENWASHING,-3
GREET,1
GREETED,1
GREETING,1
GREETINGS,2
GREETS,1
GRENADE,1
GREW,1
GREY,-1
GRIEF,-2
GRIEVED,-2
GRILL,2
GRILLED,2
GRIND,1
GRIPE,-2
GROCERY,1
GROSS,-2
GROUND,1
GROUP,1
GROW,1
GROWING,1
GROWN,1
GROWTH,2
GRR,-1
GRRR,-1
GTU,0
GUA,0
GUARANTEE,1
GUD,2
GUESS,0
GUESSING,1
GUEST,2
GUIDE,1
GUILT,-3
GUILTY,-3
GUITAR,1
GULLIBILITY,-2
GULLIBLE,-2
GUM,0
GUMP,2
GUN,-1
GUNA,0
GUNNA,1
GURL,1
GURU,1
GUSTA,1
GUSTO,1
GUT,2
GUTE,3
GUTEN,4
GUTTED,-2
GUY,1
GUYS,1
GUZEL,3
GWN,0
GWS,1
GYM,1
HA,2
HAA,1
HAAA,0
HAAR,1
HAAT,-1
HAB,1
HABER,0
HABIA,0
HABIS,0
HABLA,0
HABLAMOS,1
HABLANDO,1
HABLAR,0
HABLO,0
HACIA,1
HACK,0
HACKED,-1
HADIR,2
HADUH,-1
HAGA,1
HAH,1
HAHA,3
HAHAA,1
HAHAAA,1
HAHAH,1
HAHAHA,3
HAHAHAA,1
HAHAHAH,3
HAHAHAHA,1
HAHAHAHAH,1
HAHAHAHAHA,1
HAHAHAHAHAHA,1
HAHAHART,1
HAHAHHA,1
HAHART,1
HAHHA,1
HAHHAA,1
HAHHAHA,1
HAII,3
HAIII,2
HAIL,2
HAILED,2
HAIR,1
HAIRCUT,1
HAL,1
HALA,1
HALEN,1
HALF,1
HALFWAY,0
HALL,1
HALLO,3
HALO,3
HALOO,3
HALOOO,3
HAM,1
HAMBRE,-1
HAND,1
HANDLE,1
HANDS,1
HANDSOME,2
HANG,1
HANGIN,2
HANGING,2
HANGOUT,1
HANGOVER,0
HANNAH,1
HANYA,1
HAPE,0
HAPLESS,-2
HAPLESSNESS,-2
HAPPEN,0
HAPPENED,0
HAPPENING,0
HAPPENS,1
HAPPIER,2
HAPPIEST,2
HAPPILY,2
HAPPINESS,3
HAPPPY,3
HAPPY,3
HARAPAN,1
HARD,-1
HARDCORE,1
HARDER,0
HARDEST,0
HARDIER,2
HARDLY,0
HARDSHIP,-2
HARDY,2
HARE,1
HARGA,1
HARI,1
HARM,-2
HARMED,-2
HARMFUL,-2
HARMING,-2
HARMS,-2
HARRY,2
HARSH,-2
HARSHER,-2
HARSHEST,-2
HARUS,1
HARUSNYA,0
HASHTAG,2
HASIL,1
HASILNYA,1
HASNT,-1
HAT,1
HATE,-3
HATED,-3
HATER,1
HATERS,-3
HATES,-3
HATI,1
HATI2,2
HATIKU,1
HATING,-3
HAUNT,-1
HAUNTED,-2
HAUNTING,1
HAUNTS,-1
HAV,1
HAVENT,0
HAVIN,1
HAVNT,0
HAVOC,-2
HAWAII,1
HAYA,1
HAYO,1
HAYOO,1
HAYU,0
HAZ,0
HBD,4
HBS,0
HBU,3
HEAD,0
HEADACHE,-2
HEADING,1
HEADPHONES,0
HEADS,1
HEALTH,1
HEALTHY,2
HEAR,1
HEARING,1
HEARTBREAKING,-3
HEARTBROKEN,-3
HEARTFELT,3
HEARTS,1
HEAT,1
HEAVEN,2
HEAVENLY,4
HEAVYHEARTED,-2
HEBBEN,1
HEBT,1
HECHO,1
HECK,1
HEE,2
HEECHUL,-1
HEEE,1
HEEEY,2
HEEL,1
HEELS,1
HEEN,1
HEERLIJK,3
HEEY,3
HEH,1
HEHE,2
HEHEE,2
HEHEH,2
HEHEHE,2
HEHEHEH,2
HEHEHEHE,2
HEHERT,1
HEHHE,2
HEII,2
HEIN,1
HELAAS,-1
HELADO,0
HELD,1
HELE,0
HELEMAAL,0
HELL,-4
HELLA,1
HELLO,3
HELLOO,3
HELLOOO,2
HELP,2
HELPED,2
HELPFUL,2
HELPING,2
HELPLESS,-2
HELPS,2
HEN,1
HEPI,3
HERMANA,0
HERMANO,1
HERMOSA,2
HERMOSO,2
HERO,2
HEROES,2
HEROIC,3
HES,1
HESITANT,-2
HESITATE,-2
HEUTE,2
HEY,2
HEYY,2
HEYYY,2
HHA,1
HHAA,1
HHAHA,1
HHE,2
HHEHE,2
HHH,-1
HHI,1
HICE,0
HID,-1
HIDE,-1
HIDES,-1
HIDING,-1
HIDUP,1
HIGH,1
HIGHER,2
HIGHLIGHT,2
HIGHLY,1
HIHI,2
HIHIHI,2
HII,2
HIII,2
HIKS,-2
HILANG,0
HILARIOUS,2
HILL,1
HILLS,1
HINDI,1
HINDRANCE,-2
HINT,2
HIP,1
HISTORIA,1
HISTORY,1
HITS,1
HITTIN,2
HITTING,1
HIYA,2
HIZO,0
HMM,1
HMMM,1
HMU,2
HOAX,-2
HOCKEY,1
HOES,2
HOHO,1
HOHOHO,2
HOI,2
HOLA,2
HOLAA,3
HOLAAA,3
HOLD,1
HOLDING,1
HOLE,0
HOLIDAY,1
HOLIDAYS,0
HOLLA,2
HOLLY,1
HOLLYWOOD,1
HOLY,1
HOMBRE,1
HOME,1
HOMEE,1
HOMEEE,1
HOMEMADE,3
HOMESICK,-2
HOMETOWN,1
HOMEWORK,0
HOMIE,2
HOMIES,1
HOMO,1
HONEST,2
HONESTLY,1
HONEY,1
HONORED,2
HONORING,2
HONOUR,2
HONOURED,2
HONOURING,2
HOO,1
HOOD,1
HOODIE,1
HOOK,2
HOOLIGAN,-2
HOOLIGANISM,-2
HOOLIGANS,-2
HOOO,1
HOOP,1
HOOR,1
HOORAY,2
HOP,2
HOPE,2
HOPEFUL,2
HOPEFULLY,2
HOPELESS,-2
HOPELESSNESS,-2
HOPES,2
HOPING,2
HORA,1
HORRENDOUS,-3
HORRIBLE,-3
HORRIFIC,-3
HORRIFIED,-3
HORROR,0
HORSE,1
HOSPITAL,-1
HOST,1
HOSTILE,-2
HOSTING,1
HOT,1
HOTEL,1
HOU,1
HOUR,0
HOURS,0
HOUSE,1
HOUSEWIVES,1
HOWARD,1
HOWEVER,1
HOWS,2
HOY,1
HRI,1
HRS,0
HRUS,0
HTC,1
HUAAA,-1
HUB,1
HUBBY,1
HUCKSTER,-2
HUFT,-1
HUG,2
HUGE,1
HUGS,2
HUH,0
HUHU,-1
HUHUHU,-1
HUIS,1
HUISWERK,0
HUJAN,0
HUM,1
HUMAN,1
HUMEROUS,3
HUMILIATED,-3
HUMILIATION,-3
HUMOR,2
HUMOROUS,2
HUMOUR,2
HUMOUROUS,2
HUNG,0
HUNGER,-2
HUNGOVER,0
HUNGRY,-1
HUNNY,1
HUNT,1
HUNTING,1
HURRAH,5
HURRY,1
HURT,-2
HURTING,-2
HURTS,-2
HUSBAND,1
HUSH,1
HUT,1
HUUU,-1
HVE,1
HYPE,1
HYPOCRITICAL,-2
HYSTERIA,-3
HYSTERICAL,-3
HYSTERICS,-3
IAA,1
IAH,1
IAM,1
IAN,1
IBADAH,3
IBU,1
ICE,1
ICECREAM,1
ICED,1
ICHA,2
ICIN,2
ICON,2
IDC,2
IDD,1
IDE,1
IDEA,1
IDEAL,2
IDEAS,1
IDEE,1
IDIOT,-3
IDIOTIC,-3
IDIOTS,1
IDK,0
IDO,-1
IDOL,1
IDUNG,-1
IEDEREEN,0
IEMAND,0
IETS,1
IGNORANCE,-2
IGNORANT,-2
IGNORE,-1
IGNORED,-2
IGNORES,-1
IGNORING,0
IGUAL,1
IGUALMENTE,4
IHH,0
IHHH,-1
IHOP,2
IIA,1
IIH,0
III,1
IKAN,0
IKAW,2
IKEA,1
IKHLAS,1
IKI,0
IKLAN,1
IKR,0
IKT,0
IKU,0
IKUT,0
IKUTAN,0
ILANG,-1
ILL,-2
ILLEGAL,-3
ILLITERACY,-2
ILLNESS,-2
ILLNESSES,-2
ILOVE,3
ILOVEYOU,2
ILY,2
IMA,1
I'MA,1
IMAGE,1
IMAGINE,1
IMAGINO,0
IMBECILE,-3
IMMA,1
IMMOBILIZED,-1
IMMORTAL,2
IMMUNE,1
IMPATIENT,-2
IMPERFECT,-2
IMPIAN,3
IMPORTA,1
IMPORTANCE,2
IMPORTANT,2
IMPORTANTE,1
IMPOSE,-1
IMPOSED,-1
IMPOSES,-1
IMPOSING,-1
IMPOSSIBLE,0
IMPOTENT,-2
IMPRESS,3
IMPRESSED,3
IMPRESSES,3
IMPRESSIVE,3
IMPRISONED,-2
IMPROVE,2
IMPROVED,2
IMPROVEMENT,2
IMPROVES,2
IMPROVING,2
IMUT,2
IMY,0
INA,1
INABILITY,-2
INACTION,-2
INADEQUATE,-2
INBOX,1
INC,2
INCAPABLE,-2
INCAPACITATED,-2
INCENSED,-2
INCEPTION,2
INCLUDE,1
INCLUDING,0
INCOMPETENCE,-2
INCOMPETENT,-2
INCONSIDERATE,-2
INCONVENIENCE,-2
INCONVENIENT,-2
INCREASE,1
INCREASED,1
INCREDIBLE,2
INCREDIBLY,1
INCREIBLE,2
INDAH,2
INDECISIVE,-2
INDEED,2
INDESTRUCTIBLE,2
INDIA,0
INDIAN,0
INDIANA,0
INDIFFERENCE,-2
INDIFFERENT,-2
INDIGNANT,-2
INDIGNATION,-2
INDOCTRINATE,-2
INDOCTRINATED,-2
INDOCTRINATES,-2
INDOCTRINATING,-2
INDONESIA,2
INEFFECTIVE,-2
INEFFECTIVELY,-2
INFATUATED,2
INFATUATION,2
INFECTED,-2
INFERIOR,-2
INFLAMED,-2
INFLUENTIAL,2
INFONYA,3
INFORMATION,2
INFRINGEMENT,-2
INFURIATE,-2
INFURIATED,-2
INFURIATES,-2
INFURIATING,-2
ING,1
INGAT,1
INGIN,1
INGLES,1
INHIBIT,-1
INJURED,-2
INJURY,-2
INJUSTICE,-2
INK,1
INNOVATE,1
INNOVATES,1
INNOVATION,1
INNOVATIVE,2
INQUISITION,-2
INQUISITIVE,2
INSANE,-2
INSANITY,-2
INSECURE,-2
INSENSITIVE,-2
INSENSITIVITY,-2
INSIDE,0
INSIGNIFICANT,-2
INSIPID,-2
INSPIRATION,2
INSPIRATIONAL,2
INSPIRE,2
INSPIRED,2
INSPIRES,2
INSPIRING,3
INSTALL,0
INSTALLED,1
INSTANT,1
INSTEAD,0
INSULT,-2
INSULTED,-2
INSULTING,-2
INSULTS,-2
INSURANCE,0
INSYA,2
INTACT,2
INTEGRITY,2
INTELLIGENT,2
INTENSE,1
INTER,1
INTEREST,1
INTERESTED,2
INTERESTING,2
INTERESTS,1
INTERNATIONAL,1
INTERNET,0
INTERROGATED,-2
INTERRUPT,-2
INTERRUPTED,-2
INTERRUPTING,-2
INTERRUPTION,-2
INTERRUPTS,-2
INTERVIEW,2
INTERVIEWS,1
INTIMIDATE,-2
INTIMIDATED,-2
INTIMIDATES,-2
INTIMIDATING,-2
INTIMIDATION,-2
INTRICATE,2
INTRIGUES,1
INTRO,3
INVINCIBLE,2
INVITE,1
INVITED,0
INVITING,1
INVOLVED,1
INVULNERABLE,2
IOS,1
IPA,1
IPAD,1
IPHONE,1
IPOD,0
IPS,1
IRATE,-3
IRE,1
IRELAND,1
IRI,-1
IRISH,2
IRME,0
IRON,1
IRONIC,-1
IRONY,-1
IRRATIONAL,-1
IRRESISTIBLE,2
IRRESOLUTE,-2
IRREVERSIBLE,-1
IRRITATE,-3
IRRITATED,-3
IRRITATING,-3
ISA,0
ISH,0
ISI,0
ISLAND,2
ISNT,0
ISO,0
ISOLATED,-1
ISS,0
ISSUE,1
ISSUES,0
ISTIRAHAT,1
ITALIAN,2
ITALY,1
ITCHY,-2
IT'D,1
ITEM,1
ITEMS,1
IT'LL,1
ITT,1
ITTT,1
ITUNES,1
IVE,0
IYA,1
IYAA,1
IYAAA,1
IYAH,1
IYE,1
IYI,4
IYO,1
JAA,1
JAAA,1
JAAR,1
JACK,1
JACKASS,-4
JACKASSES,-4
JACKET,1
JACKSON,1
JACOB,1
JADI,0
JADIAN,1
JADINYA,0
JADWAL,0
JAGA,1
JAH,0
JAHAT,-1
JAIL,0
JAILED,-2
JAJA,1
JAJAJ,1
JAJAJA,1
JAJAJAJ,1
JAJAJAJA,1
JAJAJAJAJ,1
JAJAJAJAJA,1
JAJAJAJAJAJA,0
JAK,1
JAKARTA,1
JAKE,1
JALAN,0
JALAN2,1
JAM,1
JAMAN,1
JAMMER,-1
JAMMIN,3
JAMMING,3
JAN,1
JANE,1
JANGAN,1
JANJI,0
JANTAR,2
JAPAN,0
JAPANESE,1
JAR,1
JARANG,0
JARIG,2
JASMINE,2
JASON,1
JATUH,1
JAUH,0
JAUNTY,2
JAVA,1
JAVAJAZZ,0
JAWA,1
JAWAB,1
JAY,1
JAZZ,1
JDI,0
JEALOUS,-2
JEANS,1
JEFF,1
JEITO,0
JEJE,1
JEJEJE,2
JELAS,0
JELEK,0
JELLY,1
JEMPUT,0
JEN,1
JENG,1
JENNIFER,2
JENNY,1
JEOPARDY,-2
JEREMY,1
JERK,-3
JERRY,1
JERSEY,1
JESS,1
JESSICA,2
JESSIE,2
JESUS,1
JET,1
JEWEL,1
JEWELS,1
JGA,1
JGN,1
JIAH,1
JIJI,1
JIKA,1
JIM,2
JIMMY,1
JIWA,1
JJF,1
JKT,0
JLN,1
JOB,1
JOCULAR,2
JODOH,1
JOE,1
JOGANDO,1
JOGAR,1
JOGGING,1
JOGJA,1
JOH,1
JOHNNY,2
JOHNSON,2
JOINED,2
JOINT,1
JOKES,2
JOKING,1
JOLLY,2
JOMBLO,1
JON,1
JONAS,1
JONES,2
JORDAN,1
JOSE,1
JOSH,1
JOURNEY,1
JOVIAL,2
JOY,3
JOYFUL,3
JOYFULLY,3
JOYLESS,-2
JOYOUS,3
JST,1
JUA,1
JUAL,1
JUAN,1
JUARA,2
JUBILANT,3
JUDGE,2
JUEGO,0
JUEVES,1
JUGAA,1
JUGAAA,1
JUGANDO,1
JUGAR,0
JUICE,1
JUJUR,1
JULIA,1
JULIE,1
JULIET,2
JULLIE,1
JULY,1
JUM,-1
JUMAT,1
JUM'AT,1
JUMP,1
JUMPA,1
JUMPED,0
JUMPING,1
JUMPY,-1
JUNE,1
JUNIOR,1
JUNK,1
JUNTO,1
JUNTOS,1
JURO,0
JURUSAN,2
JUS,1
JUSS,1
JUSTIFIABLY,2
JUSTIFIED,2
JUSTIN,1
JUSTO,0
JUVE,1
KAA,2
KAAA,1
KABAR,2
KABARIN,2
KABARNYA,2
KACAMATA,1
KADANG,1
KADAR,2
KADO,1
KAGA,0
KAGAK,0
KAH,1
KAK,2
KAKA,1
KAKAK,1
KAKI,-1
KALAH,0
KALAU,1
KALI,0
KALIAN,1
KALO,1
KAMAR,0
KAMBUH,-2
KAMER,1
KAMI,1
KAMIS,0
KAMPUNG,1
KAMPUS,0
KAMU,1
KAMUNYA,1
KAMUU,1
KANAN,0
KANG,1
KANGEEEN,-1
KANGEN,-1
KANINA,1
KANTOR,0
KAPAN,0
KAPAN2,1
KAPOT,-1
KARAOKE,1
KARATE,2
KAREN,1
KARENA,1
KARMA,1
KARNA,1
KARTU,0
KASI,1
KASIAN,-1
KASIH,2
KAT,1
KATA,1
KATE,1
KATIE,1
KATY,2
KAY,2
KAYA,0
KAYAK,0
KAYAKNYA,0
KAYANYA,0
KAYO,2
KBAR,2
KBR,2
KEADAAN,0
KEBANGUN,-1
KECEWA,-1
KECIL,1
KEDUA,1
KEEN,1
KEEP,1
KEEPING,1
KEEPS,0
KEER,1
KEITH,1
KEK,0
KELAR,1
KELAS,1
KELIATAN,1
KELLY,1
KELUAR,0
KEMANA,0
KEMAREN,0
KEMARIN,1
KEMBALI,1
KEN,1
KENA,0
KENAL,3
KENALAN,2
KENANGAN,1
KENAPA,-1
KENNY,2
KENYANG,2
KEPADA,2
KEPALA,-1
KEPIKIRAN,-1
KEPT,0
KERASA,0
KEREN,2
KERJA,1
KERJAAN,0
KERUMAH,0
KESANA,0
KESEL,-1
KESEPIAN,-1
KESIAN,-1
KESINI,0
KETAWA,1
KETEMU,0
KETEMUAN,1
KETIDURAN,0
KETIKA,1
KETINGGALAN,-1
KEVIN,1
KEY,1
KEYBOARD,1
KEYS,0
KFC,1
KGA,0
KGN,-1
KICK,1
KICKED,0
KICKING,1
KICKS,1
KID,1
KIDDING,1
KIDS,1
KIERO,0
KIJK,2
KIJKEN,2
KIKI,1
KILL,-3
KILLED,-3
KILLER,0
KILLIN,0
KILLING,-3
KILLS,-3
KIM,1
KIMIA,1
KIND,2
KINDA,1
KINDER,2
KING,2
KINGS,1
KIRA,1
KIRAIN,1
KIRI,0
KIRIM,1
KISS,2
KISSES,2
KIT,1
KITCHEN,1
KITE,1
KITTY,0
KKA,2
KKK,0
KLAAR,2
KLAS,1
KLO,1
KLOPT,1
KLS,2
KLU,1
KLUAR,0
KMANA,0
KMAREN,0
KMN,0
KMNA,0
KMREN,0
KMRN,0
KMU,1
KNAL,3
KNAPA,-1
KNEE,-1
KNEW,1
KNICKS,1
KNIGHT,1
KNO,1
KNOCK,1
KNOCKED,0
KNOW,1
KNOWING,1
KNOWLEDGE,2
KNOWN,1
KNOWS,1
KNOWW,0
KNOWWW,0
KNP,0
KNPA,0
KNW,1
KOBE,2
KOE,0
KOFFIE,3
KOG,1
KOK,1
KOMEN,1
KON,0
KONDANGAN,0
KONG,1
KONSER,0
KOOL,2
KOPI,1
KOQ,0
KOREA,1
KOREAN,1
KOS,1
KOSAN,0
KOSONG,0
KOST,0
KOTA,1
KOUD,-1
KPAN,0
KPN,0
KRIS,1
KRN,1
KRNA,0
KSA,0
KSH,1
KTA,1
KTEMU,0
KTMU,0
KUAT,0
KUCING,0
KUDOS,3
KUDU,0
KUE,1
KUL,1
KULIAH,0
KUMPUL,1
KUNG,1
KURUS,0
KUT,-1
KUYA,2
KUYT,2
KYA,0
KYK,0
KYKNYA,0
KYLE,1
LAA,1
LAAA,0
LAAH,0
LAAT,1
LAATSTE,0
LAB,0
LACK,-2
LACKADAISICAL,-2
LAD,1
LADIES,2
LADILLA,-1
LADO,1
LADS,2
LADY,0
LAEN,1
LAG,-1
LAGGED,-2
LAGGING,-2
LAGI,0
LAGII,0
LAGIII,0
LAGS,-2
LAGU,1
LAGUNYA,1
LAH,1
LAHH,0
LAHIR,2
LAID,1
LAIN,1
LAINNYA,2
LAKE,2
LAKERS,2
LAKUKAN,1
LALA,1
LALU,1
LAM,2
LAMA,0
LAMA2,0
LAME,-2
LAMPU,-1
LAN,1
LANCAR,3
LAND,1
LANDED,1
LANDMARK,2
LANE,1
LANGE,0
LANGGENG,3
LANGS,2
LANGSUNG,1
LANGUAGE,1
LANJUT,2
LAP,1
LAPAR,-1
LAPER,-1
LAPTOP,0
LARGE,1
LARI,0
LAST,0
LASTIMA,-1
LASTNIGHT,1
LATE,-1
LATELY,0
LATEN,1
LATER,1
LATEST,1
LATIAN,1
LATIHAN,1
LATTE,1
LAU,1
LAUGH,1
LAUGHED,1
LAUGHING,1
LAUGHS,1
LAUGHTER,2
LAUGHTING,1
LAUNCH,1
LAUNCHED,1
LAUNDRY,1
LAURA,1
LAUREN,1
LAW,1
LAWAN,1
LAWL,3
LAWSUIT,-2
LAWSUITS,-2
LAY,1
LAYING,1
LAZY,-1
LBH,1
LBS,1
LEAD,1
LEADER,2
LEAGUE,1
LEAK,-1
LEAKED,-1
LEARNED,1
LEARNING,2
LEAVES,0
LEAVIN,0
LEAVING,0
LEBAY,0
LEBIH,2
LEBRON,1
LECTURE,0
LED,1
LEE,1
LEEDS,1
LEER,1
LEFT,0
LEG,0
LEGAL,1
LEGALLY,1
LEGEND,2
LEGIT,1
LEGS,0
LEH,0
LEJOS,-1
LEK,0
LEKKER,2
LEMES,-1
LEMME,2
LEMON,1
LEMOT,-1
LENGKAP,0
LENIENT,1
LENT,1
LEO,1
LEPAS,1
LER,1
LEREN,0
LESS,1
LESSON,1
LESSONS,1
LET,1
LETHARGIC,-2
LETHARGY,-2
LETS,2
LETTER,1
LETTERS,1
LETTING,1
LEUK,2
LEUKE,2
LEVAR,0
LEVEL,1
LEVEN,1
LEWAT,1
LGI,1
LGSG,0
LHA,0
LHO,1
LHOO,0
LIA,1
LIAM,1
LIAR,-3
LIARS,-3
LIAT,0
LIBRARY,0
LIBRE,1
LIBUR,0
LIBURAN,0
LICENSE,1
LIE,1
LIED,-2
LIEF,2
LIES,1
LIEVE,1
LIFE,1
LIFESAVER,4
LIFT,1
LIG,1
LIGA,1
LIGAR,0
LIGGEN,1
LIGHT,1
LIGHTHEARTED,1
LIGHTS,1
LIGO,1
LIGT,0
LIHAT,1
LIKE,2
LIKED,2
LIKELY,1
LIKES,2
LIKING,1
LIL,1
LIMIT,1
LIMITATION,-1
LIMITS,-1
LIN,1
LINDA,2
LINDAS,1
LINDO,2
LINDOS,2
LINE,1
LINES,1
LINK,1
LINKS,1
LION,1
LIP,0
LIPS,1
LIQUOR,1
LISA,1
LIST,1
LISTA,2
LISTEN,1
LISTENED,2
LISTENIN,2
LISTENING,2
LISTO,2
LIT,1
LITERALLY,0
LITIGATION,-1
LITIGIOUS,-2
LITTLE,1
LIV,1
LIVE,1
LIVED,0
LIVELY,2
LIVERPOOL,2
LIVES,1
LIVID,-2
LIVIN,2
LIVING,1
LIZ,2
LLAMA,1
LLEGA,0
LLEGANDO,2
LLEGO,0
LLEGUE,1
LLEVO,0
LLORAR,-1
LLS,2
LLUVIA,1
LMAO,4
LMAOO,1
LMAOOO,1
LMBO,2
LMFAO,4
LMFAOO,1
LNG,1
LOAD,0
LOADS,1
LOATHE,-3
LOATHED,-3
LOATHES,-3
LOATHING,-3
LOBBY,-2
LOBBYING,-2
LOBSTER,2
LOCA,1
LOCATION,1
LOCK,1
LOCKED,0
LOCO,0
LOE,1
LOG,0
LOGO,0
LOH,1
LOL,3
LOLA,1
LOLL,1
LOLLL,1
LOLOL,1
LOLS,2
LOLZ,1
LOMBA,1
LONDON,1
LONELY,-2
LONESOME,-2
LONG,1
LONGER,0
LONGEST,0
LONGING,-1
LONGLAST,4
LOO,0
LOOK,1
LOOKED,1
LOOKIN,2
LOOKING,1
LOOL,2
LOOM,-1
LOOMED,-1
LOOMING,-1
LOOONG,1
LOOOVE,3
LOOP,1
LOOSES,-3
LOPEN,0
LOR,0
LORD,1
LOSE,0
LOSER,-3
LOSS,-3
LOST,-3
LOT,1
LOTS,1
LOUD,1
LOUIS,1
LOUNGE,1
LOVABLE,3
LOVE,3
LOVED,3
LOVEE,3
LOVEEE,3
LOVELIES,3
LOVELY,3
LOVER,2
LOVERS,2
LOVES,2
LOVIN,3
LOVING,2
LOW,0
LOWER,0
LOWEST,-1
LOYAL,3
LOYALTY,3
LUAR,1
LUCAS,1
LUCK,3
LUCKILY,3
LUCKY,3
LUCU,2
LUCY,1
LUEGO,1
LUGAR,1
LUGUBRIOUS,-2
LUIS,1
LUKE,1
LULUS,2
LUMAYAN,2
LUNA,1
LUNATIC,-3
LUNATICS,-3
LUNCH,1
LUNES,0
LUPA,1
LURK,-1
LURKING,-1
LURKS,-1
LUSH,2
LUV,2
LUZ,0
LYING,1
LYK,0
LYRICS,2
MAACI,3
MAACIH,3
MAAF,0
MAAFIN,0
MAAFKAN,-1
MAAK,1
MAAKT,1
MA'AM,2
MAANDAG,1
MAAP,0
MAAV,0
MAC,1
MACAM,0
MACBOOK,0
MACET,0
MACHINE,1
MAD,-3
MADDENING,-3
MADE,1
MADE-UP,-1
MADLY,-3
MADNESS,-3
MADRE,1
MADRID,1
MADRUGADA,1
MAE,0
MAEN,0
MAG,1
MAGAZINE,2
MAGHRIB,2
MAGIC,1
MAGNUM,0
MAGRIB,2
MAH,0
MAHAL,0
MAI,0
MAIL,1
MAIN,1
MAJOR,0
MAK,0
MAKA,1
MAKAN,0
MAKAN2,2
MAKANAN,0
MAKANYA,0
MAKASI,4
MAKASIH,4
MAKASIHH,4
MAKASII,4
MAKASIIH,4
MAKE,1
MAKEN,1
MAKES,1
MAKEUP,1
MAKIN,1
MAKING,1
MAKSUD,1
MAKSUDNYA,1
MAL,-1
MALA,0
MALAH,-1
MALAM,1
MALANG,1
MALAS,0
MALAYSIA,1
MALDITA,-1
MALDITO,-1
MALE,1
MALEM,1
MALES,-1
MALL,2
MALMING,0
MALO,0
MALU,1
MAM,1
MAMA,1
MAMAH,0
MAMI,1
MAMPIR,1
MANA,1
MANAGE,1
MANAGED,1
MANAGEMENT,1
MANAGER,1
MANANA,1
MANCHESTER,1
MANDA,1
MANDAR,1
MANDATORY,-1
MANDE,1
MANDEI,1
MANDI,1
MANDO,1
MANE,1
MANEH,0
MANG,1
MANGGIL,1
MANGO,1
MANHA,0
MANIPULATED,-1
MANIPULATING,-1
MANIPULATION,-1
MANIS,2
MANN,0
MANNN,0
MANO,0
MANTAN,1
MANTAP,2
MANU,1
MANUSIA,1
MANY,1
MAO,0
MAP,1
MAR,1
MARA,1
MARAH,0
MARATHON,2
MARCH,1
MARCO,1
MARDI,1
MARET,1
MARI,2
MARIA,1
MARIO,2
MARK,1
MARKET,1
MARKETING,1
MARKS,0
MARRIAGE,2
MARRIED,1
MARRY,2
MARS,1
MARTES,0
MARTIN,2
MARVEL,3
MARVELOUS,3
MARVELS,3
MARY,1
MARZO,1
MASA,0
MASAK,1
MASALAH,1
MASAMA,4
MASI,0
MASIH,0
MASK,1
MASS,1
MASSA,1
MASSAGE,1
MASSIVE,0
MASTER,1
MASTERPIECE,4
MASTERPIECES,4
MASUK,0
MAT,1
MATA,0
MATANYA,1
MATAR,0
MATCH,1
MATE,2
MATERIAL,1
MATES,1
MATH,0
MATHS,0
MATI,-1
MATT,1
MATTER,1
MATTERS,1
MAUNYA,0
MAUU,0
MAUUU,0
MAX,1
MAY,1
MAYA,1
MAYOR,1
MBA,1
MBAH,1
MBAK,2
MBK,1
MCD,1
MCDONALD,1
MCDONALDS,1
MCFLY,0
MCM,0
MEAL,2
MEAN,1
MEANING,1
MEANINGFUL,2
MEANINGLESS,-2
MEANS,1
MEANT,1
MEAT,1
MEDAL,3
MEDAN,1
MEDIA,1
MEDICINE,0
MEDIO,0
MEDIOCRITY,-3
MEDITATIVE,1
MEDO,-1
MEDS,0
MEE,1
MEEE,1
MEER,0
MEET,1
MEETING,1
MEETINGS,0
MEGA,1
MEGAN,1
MEH,0
MEI,1
MEIO,0
MEJOR,2
MEJORES,2
MEL,1
MELANCHOLY,-2
MELBOURNE,1
MELHOR,1
MELIHAT,1
MELT,1
MEMANG,1
MEMBER,1
MEMBERS,1
MEMBUAT,1
MEMORIES,1
